Date,close,high,low,open,volume,ticker
2024-10-28,888.795654296875,893.813403491018,887.8379644608741,893.813403491018,912500,COST
2024-10-29,884.8353271484375,889.0051658472661,871.9667001715295,887.8380250424498,1361700,COST
2024-10-30,876.95458984375,884.4164003564637,875.2387363117082,884.2268594585096,1412200,COST
2024-10-31,872.056396484375,875.5179986701096,866.5398618629107,875.0690796523724,1771900,COST
2024-11-01,876.3417358398438,878.4393937433476,866.3827687055779,873.3051129484929,1625200,COST
2024-11-04,885.092041015625,886.021007247111,875.7623228620765,880.367281084192,1576700,COST
2024-11-05,889.1875,894.5915631109849,885.8212243551307,887.0199121055884,1622300,COST
2024-11-06,898.2575073242188,898.9068143132381,885.3018514400295,897.2886071674586,2437400,COST
2024-11-07,912.9212646484375,918.4651267772055,893.3828559619786,897.6281651277238,2145500,COST
2024-11-08,942.75830078125,960.9382253462231,912.7414796362905,912.9912037073263,3277100,COST
2024-11-11,931.8504028320312,950.2301194864976,930.4119896941356,942.7583335631934,2181800,COST
2024-11-12,931.3509521484375,938.5230203824062,925.9768850900169,934.9170193133011,1691400,COST
2024-11-13,932.6994018554688,936.5551878228633,922.1810557546703,928.9735382493873,1757600,COST
2024-11-14,922.8703002929688,930.1222970526499,921.1521669852664,925.9768530966543,1859900,COST
2024-11-15,906.06884765625,919.5339498767266,904.5605045325196,916.727053794535,2269900,COST
2024-11-18,918.4951171875,924.9180128749127,906.1087790765911,909.634912167339,1797800,COST
2024-11-19,929.1234130859375,932.9691394341759,915.3485941599157,926.9757616647914,1690500,COST
2024-11-20,927.0557250976562,927.7749011923291,915.4884884993177,924.0590361009318,1452100,COST
2024-11-21,954.5952758789062,957.4321072360656,928.9735613324588,933.9680428449989,2320500,COST
2024-11-22,962.946044921875,975.2224586662559,957.4621139156644,961.6774270940498,2078700,COST
2024-11-25,959.8294677734375,973.9238797496472,948.6418171663449,973.9238797496472,3240900,COST
2024-11-26,970.427734375,973.294561816317,959.8294594944351,962.9360122876994,1438000,COST
2024-11-27,960.4887084960938,971.2168448181095,957.5320145185048,970.3878048002264,1499500,COST
2024-11-29,970.8073120117188,972.1957924596411,961.4076639666678,967.0215170958611,1095900,COST
2024-12-02,973.9238891601562,975.422233605018,963.6952008380798,970.2878920083551,1955800,COST
2024-12-03,981.0660400390625,981.915077519587,969.6885963803954,973.6142515817089,1653900,COST
2024-12-04,989.8262939453125,990.0560815499548,976.4710554344827,980.9161561155298,1784700,COST
2024-12-05,981.1759033203125,989.0372124354778,977.1203867234575,985.5710105220245,2089400,COST
2024-12-06,991.5144653320312,996.6088731640727,981.1759127678479,981.1759127678479,1737300,COST
2024-12-09,986.7697143554688,995.9096401661055,979.4178519957062,995.9096401661055,1855500,COST
2024-12-10,992.3035888671875,993.8917998103097,984.7918693324391,988.6375956230441,1556800,COST
2024-12-11,993.5921630859375,1006.6876789466704,992.4934015430539,993.9018185002259,1903600,COST
2024-12-12,987.2991333007812,1001.3635493750883,986.1204429772914,1000.5744432427276,2344300,COST
2024-12-13,988.258056640625,1005.5689470569458,964.6641302764502,979.9172966980495,2951900,COST
2024-12-16,991.774169921875,1007.1371999772302,985.2813439364032,987.9583787188934,2581300,COST
2024-12-17,980.99609375,995.8196806754819,979.6775433200492,992.902920555295,2050200,COST
2024-12-18,963.6752319335938,984.5121946647797,962.9360584070909,980.9161922777627,2725300,COST
2024-12-19,953.7461547851562,973.5642837819703,952.4576005339352,973.4344223883057,2610800,COST
2024-12-20,953.0170288085938,960.8783380476875,942.0091717431158,948.3422013006755,5373800,COST
2024-12-23,948.861572265625,953.2068078188853,935.9658476578752,952.8272223415579,1856800,COST
2024-12-24,957.7617797851562,958.3211592873539,944.4065408233703,949.6906804239115,939000,COST
2024-12-26,955.084716796875,958.3510662188554,952.9470640962968,955.7639589603893,969000,COST
