Date,close,high,low,open,volume,ticker
2024-10-28,117.41423797607422,117.95631965739321,115.81757469566712,116.41878982603441,5994000,MS
2024-10-29,117.58179473876953,118.36041021269182,117.10870459002578,117.17769612010166,4622200,MS
2024-10-30,116.2216567993164,117.60149481988778,116.093531829793,116.90172148877572,5673000,MS
2024-10-31,115.4815902709961,117.13062134846764,114.93522272630024,116.35577076354504,5374600,MS
2024-11-01,116.07762145996094,117.23988595578598,115.53126150039333,115.89881095452907,4372100,MS
2024-11-04,115.372314453125,116.67365293303871,115.17363948391952,116.2365664849938,4366300,MS
2024-11-05,117.0312728881836,117.12068192879688,115.32264088411279,115.32264088411279,4798400,MS
2024-11-06,130.62086486816406,132.63744548384332,126.81617910712329,128.6539416293017,22798700,MS
2024-11-07,127.59101867675781,130.68046229570444,127.23339765740315,129.87581879163872,7780000,MS
2024-11-08,128.67381286621094,129.65727447946213,126.91551580012504,128.1274453032936,6979300,MS
2024-11-11,132.63743591308594,133.10433042173852,129.68706642561244,129.68706642561244,6861300,MS
2024-11-12,131.4354248046875,132.93545336387675,130.83939991608725,132.30961283081484,5683300,MS
2024-11-13,131.88246154785156,133.75996819250526,131.59438509417578,132.57784673011045,6134800,MS
2024-11-14,131.55462646484375,134.01824450440566,131.10760400988332,132.22021108378894,7344200,MS
2024-11-15,133.17385864257812,133.5116075987606,131.66390162480067,132.4884171293131,7281900,MS
2024-11-18,132.89572143554688,134.6142820005758,132.53810040649577,133.79971003091626,6434100,MS
2024-11-19,131.36590576171875,133.20366826076037,131.0579421133405,132.37915269972598,7244800,MS
2024-11-20,130.8195343017578,132.7665702546414,130.18376529458152,132.2798188453849,5125600,MS
2024-11-21,134.09771728515625,134.67388528575378,132.25993978052747,132.31954075336034,5547400,MS
2024-11-22,133.79969787597656,134.7732158052046,133.07452743997504,133.78975427517355,6334100,MS
2024-11-25,132.77651977539062,135.33946796299935,132.6970467512094,134.54475287911666,8012300,MS
2024-11-26,130.41224670410156,130.91887018110995,127.68042402150692,129.88575118154495,8817300,MS
2024-11-27,130.34271240234375,131.55463429268733,129.7069433899655,130.6208603978887,5507800,MS
2024-11-29,130.7400665283203,131.8526585460501,130.55131999147056,131.4056360502072,4068200,MS
2024-12-02,130.1638946533203,132.1208742285886,129.96521967854733,131.42550423791866,5512100,MS
2024-12-03,129.5778045654297,132.3096272876425,129.15063894856024,132.3096272876425,4791300,MS
2024-12-04,129.13076782226562,130.33276119906287,128.78307526914986,129.32944278493406,6203700,MS
2024-12-05,129.45858764648438,130.9884015246545,128.56452758231683,129.08109460886288,4991900,MS
2024-12-06,129.10096740722656,129.70693589635394,128.3261092839131,129.65726336617732,5013200,MS
2024-12-09,127.73008728027344,129.90561379296065,127.48173978170965,129.6572662943969,7753900,MS
2024-12-10,125.95191955566406,127.75988906034573,125.69363603243404,126.78636352137978,6551300,MS
2024-12-11,126.74662780761719,127.10424881773076,125.44528931907095,126.90557384720735,8835400,MS
2024-12-12,127.06452178955078,127.97843879398698,126.51815424398325,127.04464974482227,3610500,MS
2024-12-13,126.55789184570312,127.95856785256288,125.87245029698363,127.15392435030226,6091500,MS
2024-12-16,128.17710876464844,128.45525674827581,126.54794979286169,126.89563477239591,5659700,MS
2024-12-17,126.89563751220703,127.84929101050447,126.33934153294125,127.25326610040341,7141400,MS
2024-12-18,120.23992919921875,127.54134434675709,119.49488668255229,127.31286888586611,7858800,MS
2024-12-19,119.70349884033203,124.11415300710335,119.50482386554383,123.95520696410121,8632400,MS
2024-12-20,122.62406921386719,123.71679674431098,119.73330055364711,120.39887006285798,14884000,MS
2024-12-23,123.62738800048828,123.8459350229021,121.97836446775923,122.28631295627075,5074100,MS
2024-12-24,126.22013092041016,126.37907695824458,123.76645640883187,124.24328694337092,2902800,MS
2024-12-26,127.18372344970703,127.32279744662918,125.65390190459898,125.69363841500022,3013500,MS
2024-12-27,125.922119140625,127.01484663019951,124.98833011076978,126.21020315151574,3088100,MS
2024-12-30,124.91879272460938,125.32608626324455,123.20022468677506,123.7267277540517,2637900,MS
2024-12-31,124.88899230957031,125.99165581850914,124.37242526412216,125.4949608173282,2970000,MS
2025-01-02,123.95520782470703,126.43868292162443,123.38897580576845,125.67377592651827,5014300,MS
2025-01-03,125.1075439453125,125.16714492238785,123.25983786633152,124.81945992450746,3988400,MS
2025-01-06,127.7896957397461,129.09103428317567,126.78636966467018,126.78636966467018,6665200,MS
